novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Ruth,256990,256994,thematic_reference,0.9,Ruth,". Can I slice you up some?"" ""No, thank you,"" said Ruth. She was trembling a little now. After the tensio"
Song of Solomon (1977),Pilate,257128,257134,character_reference,0.7,Pilate,"arlier state of mind, followed by the violence of Pilate's words to her grand- daughter, this quiet social"
Song of Solomon (1977),Ruth,257302,257306,thematic_reference,0.9,Ruth,o the mannered dignity that was habitual for her. Ruth pressed her hands together in her lap to stop the
Song of Solomon (1977),Pilate,257975,257981,character_reference,0.7,Pilate,"me a peach. My visit was about my son then too."" Pilate nodded her head and with her right thumbnail slit"
Song of Solomon (1977),Pilate,259348,259354,character_reference,0.7,Pilate,"be a woman save his life."" ""Nobody lives forever, Pilate."" ""Don't?"" ""Of course not."" ""Nobody?"" ""Of course,"
Song of Solomon (1977),Ruth,259876,259880,thematic_reference,0.9,Ruth,"Don't nobody have to die if they don't want to."" Ruth felt a chill. She'd always believed that her fath"
Song of Solomon (1977),faith,259978,259983,thematic_reference,0.8,Faith,"ther wanted to die. ""I wish I could count on your faith as far as my son was concerned. But I think I'd b"
Song of Solomon (1977),Pilate,260332,260338,character_reference,0.7,Pilate,"not see him die, I seen him since he was shot."" ""Pilate. You all buried him yourselves."" Ruth spoke as if"
Song of Solomon (1977),Ruth,260372,260376,thematic_reference,0.9,Ruth,"s shot."" ""Pilate. You all buried him yourselves."" Ruth spoke as if she were talking to a child. 141 ""Mac"
Song of Solomon (1977),lot,262030,262033,character_reference,0.7,Lot,"idn't mind it too much; matter of fact, I liked a lot of it. I loved the geography part. Learning about"
Song of Solomon (1977),lot,263470,263473,character_reference,0.7,Lot,"n there I took to. A root worker. She taught me a lot and kept me from missin my own family, Macon and"
Song of Solomon (1977),Pilate,263657,263663,character_reference,0.7,Pilate,"fter a while they didn't want me around no more."" Pilate sucked a peach stone and her face was dark and st"
Song of Solomon (1977),Pilate,264050,264056,character_reference,0.7,Pilate,"ld be harvested in that pouring rain, the boy and Pilate lay down together. He was no older than she was a"
Song of Solomon (1977),job,264737,264740,thematic_reference,0.9,Job,at bothered them. The root woman was assigned the job of finding out if what he said was true or not. S
Song of Solomon (1977),Pilate,264800,264806,character_reference,0.7,Pilate,"g out if what he said was true or not. She called Pilate into her shack one day later. ""Lay down,"" she sai"
Song of Solomon (1977),Pilate,264891,264897,character_reference,0.7,Pilate,"down,"" she said. ""I want to check on something."" Pilate lay down on the straw pallet. ""Now lift up your d"
Song of Solomon (1977),Pilate,265072,265078,character_reference,0.7,Pilate,"ew open wide and she put her hand over her mouth. Pilate leaped up. ""What? What is it?"" She looked down at"
Song of Solomon (1977),Pilate,265265,265271,character_reference,0.7,Pilate,"he woman said. Then, ""Child, where's your navel?"" Pilate had never heard the word ""navel"" and didn't know"
Song of Solomon (1977),Pilate,265558,265564,character_reference,0.7,Pilate,stic of her bloomers down over her fat stom- ach. Pilate saw the little corkscrew thing right in the middl
Song of Solomon (1977),Pilate,266437,266443,character_reference,0.7,Pilate,"t's for • it's for people who were born natural."" Pilate didn't understand that, but she did understand th"
Song of Solomon (1977),Pilate,266830,266836,character_reference,0.7,Pilate,"would not answer her. They looked at the ground. Pilate left with more than her share of earnings, becaus"
Song of Solomon (1977),Pilate,267103,267109,character_reference,0.7,Pilate,been in the company of something God never made. Pilate went away. Again she headed for Virginia. But now
Song of Solomon (1977),Pilate,267858,267864,character_reference,0.7,Pilate,ived wherever housing was free or dirt cheap. But Pilate did not want a steady job in a town where a lot o
Song of Solomon (1977),job,267887,267890,thematic_reference,0.9,Job,e or dirt cheap. But Pilate did not want a steady job in a town where a lot of colored people lived. Al
Song of Solomon (1977),lot,267909,267912,character_reference,0.7,Lot,ilate did not want a steady job in a town where a lot of colored people lived. All her en- counters wit
Song of Solomon (1977),Pilate,268228,268234,character_reference,0.85,Pilate,"d though the men saw many raggedy black children, Pilate was old enough to dis- grace them. Besides, she w"
Song of Solomon (1977),grace,268258,268263,thematic_reference,0.8,Grace,"edy black children, Pilate was old enough to dis- grace them. Besides, she wanted to keep moving. Finally"
Song of Solomon (1977),numbers,269226,269233,thematic_reference,0.9,Numbers,"d, she walked back to town. Black women worked in numbers at two places in that town: the laundry and, acro"
Song of Solomon (1977),Pilate,269329,269335,character_reference,0.7,Pilate,"across the street from it, the hotel/ whorehouse. Pilate chose the laundry and walked in, saying to the th"
Song of Solomon (1977),Pilate,269532,269538,character_reference,0.85,Pilate,"""I know. Can I stay?"" They shrugged. The next day Pilate was hired as a washer- woman at ten cents a day."
Song of Solomon (1977),Pilate,270957,270963,character_reference,0.7,Pilate,"rt she felt in their midst she kept all her life. Pilate had learned, whenever she was asked her name, to"
Song of Solomon (1977),Jesus,271863,271868,character_reference,0.7,Jesus,"ake me. I'll pay."" ""How much?"" ""A nickel."" ""Great Jesus! You on. Be here at nine-thirty."" There were twen"
Song of Solomon (1977),Pilate,271969,271975,character_reference,0.85,Pilate,"y-five or thirty families on that island and when Pilate made it clear that she wasn't afraid of work, but"
Song of Solomon (1977),Pilate,272617,272623,character_reference,0.7,Pilate,"accounted for so much intermar- rying among them-Pilate refused to marry the man, who was eager to take h"
Song of Solomon (1977),Pilate,272690,272696,character_reference,0.7,Pilate,"the man, who was eager to take her for his wife. Pilate was afraid that she wouldn't be able to hide her"
Song of Solomon (1977),Pilate,273641,273647,character_reference,0.85,Pilate,"l me a nice name for a girl that's in the Bible?"" Pilate asked. ""Oh, plenty,"" they said, and reeled off a"
Song of Solomon (1977),Rebecca,273725,273732,character_reference,0.85,Rebecca,"aid, and reeled off a score, from which she chose Rebecca and shortened it to Reba. It was right after Reba"
Song of Solomon (1977),Pilate,273827,273833,character_reference,0.7,Pilate,Reba was born that her father came to her again. Pilate had become extremely depressed and lonely after t
Song of Solomon (1977),Pilate,274186,274192,character_reference,0.7,Pilate,"id, ""You just can't fly on off and leave a body."" Pilate understood all of what he told her. To sing, whic"
Song of Solomon (1977),Pilate,274966,274972,character_reference,0.85,Pilate,"wo spools of thread. When Reba was two years old, Pilate was seized with restless- ness. It was as if her"
Song of Solomon (1977),Pilate,276795,276801,character_reference,0.7,Pilate,me it took for curiosity to become drama. Finally Pilate began to take offense. Although she was ham- pere
Song of Solomon (1977),Pilate,279549,279555,character_reference,0.7,Pilate,"things. After Reba was born, he no longer came to Pilate dressed as he had been on the woods' edge and in"
Song of Solomon (1977),lot,279921,279924,character_reference,0.7,Lot,"because his feet hurt, since he rubbed his toes a lot as he sat near her bed or on the porch, or rested"
Song of Solomon (1977),Pilate,280060,280066,character_reference,0.7,Pilate,"g with winemaking, cooking whiskey became the way Pilate began to make her steady living. That skill allow"
Song of Solomon (1977),Hagar,280733,280738,character_reference,0.85,Hagar,"to another, taking time out to produce one child, Hagar, Pilate thought it might be time for a change. No"
Song of Solomon (1977),Pilate,280740,280746,character_reference,0.7,Pilate,"her, taking time out to produce one child, Hagar, Pilate thought it might be time for a change. Not becaus"
Song of Solomon (1977),Hagar,280903,280908,character_reference,0.85,Hagar,"and she lived, but because of her granddaughter. Hagar was prissy. She hated, even as a two-year-old, di"
Song of Solomon (1977),Pilate,281083,281089,character_reference,0.7,Pilate,"be proud. She liked pretty clothes. Astonished as Pilate and Reba were by her wishes, they enjoyed trying"
Song of Solomon (1977),Pilate,281273,281279,character_reference,0.7,Pilate,"est she could the fact that they embarrassed her. Pilate decided to find her brother, if he was still aliv"
Song of Solomon (1977),Hagar,281347,281352,character_reference,0.85,Hagar,"er brother, if he was still alive, for the child, Hagar, needed family, people, a life very different fro"
Song of Solomon (1977),Hagar,281560,281565,character_reference,0.85,Hagar,"us, conventional, more like the things and people Hagar seemed to admire. In addition, Pilate wanted to m"
Song of Solomon (1977),Pilate,281597,281603,character_reference,0.85,Pilate,"s and people Hagar seemed to admire. In addition, Pilate wanted to make peace between them. She asked her"
Song of Solomon (1977),Pilate,281745,281751,character_reference,0.7,Pilate,"s feet and shook his head. So for the first time, Pilate went voluntarily to the police, who sent her to t"
Song of Solomon (1977),Salvation,281835,281844,thematic_reference,0.8,Salvation,"ho sent her to the Red Cross, who sent her to the Salvation Army, who sent her to the Society of Friends, who"
Song of Solomon (1977),Salvation,281916,281925,thematic_reference,0.8,Salvation,"the Society of Friends, who sent her back to the Salvation Army, who wrote to their com- mand posts in large"
Song of Solomon (1977),Pilate,282147,282153,character_reference,0.7,Pilate,"in fact one captain's secretary found him listed. Pilate was surprised that they were successful, but the"
Song of Solomon (1977),Pilate,282339,282345,character_reference,0.7,Pilate,"the trip in style (one train and two buses), for Pilate had a lot of money; the crash of 1929 had produce"
Song of Solomon (1977),lot,282352,282355,character_reference,0.7,Lot,"style (one train and two buses), for Pilate had a lot of money; the crash of 1929 had produced so many"
Song of Solomon (1977),Salvation,282473,282482,thematic_reference,0.8,Salvation,"me brew she didn't even need the col- lection the Salvation Army took up for her. She arrived with suitcases,"
Song of Solomon (1977),Pilate,282672,282678,character_reference,0.7,Pilate,"nt, inhospitable, embar- rassed, and unforgiving. Pilate would have moved on immedi- ately except for her"
Song of Solomon (1977),Pilate,282904,282910,character_reference,0.7,Pilate,"sister-in-law listening to her life story, which Pilate was making deliberately long to keep Ruth's mind"
Song of Solomon (1977),Ruth,282948,282952,thematic_reference,0.9,Ruth,"which Pilate was making deliberately long to keep Ruth's mind off Hagar. Chapter 6 ""I took her home. She"
Song of Solomon (1977),Hagar,282964,282969,character_reference,0.7,Hagar,"making deliberately long to keep Ruth's mind off Hagar. Chapter 6 ""I took her home. She was standing in"
Song of Solomon (1977),Hagar,283158,283163,character_reference,0.85,Hagar,"."" Milkman shrugged. He didn't want to talk about Hagar, but it was a way to sit Guitar down and get arou"
Song of Solomon (1977),lot,283872,283875,character_reference,0.7,Lot,"udden you're police. You've been wearing a halo a lot lately. You got a white robe too?"" ""What's that s"
Song of Solomon (1977),lot,284027,284030,character_reference,0.7,Lot,"cized by you. I know we don't see eye to eye on a lot of things. I know you think I'm lazy-not serious,"
Song of Solomon (1977),Mary,284261,284265,character_reference,0.85,Mary,beer and Guitar sipped tea. They were sitting in Mary's Place on a Sunday afternoon a few days after Ha
Song of Solomon (1977),Hagar,284313,284318,character_reference,0.85,Hagar,"ry's Place on a Sunday afternoon a few days after Hagar's latest attempt on his life. ""You're not smoking"
Song of Solomon (1977),lot,284416,284419,character_reference,0.7,Lot,"ng?"" asked Milkman. ""No. I quit. Feel a hell of a lot better too."" There was another pause before Guita"
